170.8090,341.6770,-481.1452,314.6073,36.5394,89.2311,-161.7417,-463.6957,-178.1357,254.3488,95.5957,-43.7166,-418.0669,-325.3639,-379.9544,-438.5003,-241.1361,460.2775,-255.3685,472.2656,160.9255,-268.4694,493.5528,-408.3534,-162.3528,-442.5110,398.3539,-469.5069,-477.5705,23.9985,-10.1871,-18.1051,-102.0130,-315.1797,-60.5179,18.7003,307.1633,-385.8593,-467.4232,-67.3975,-460.1013,-440.0674,-333.6121,330.9855,-47.6538,-78.7271,-442.6394,273.6626,429.6192,213.3671,-483.5434,337.9693,402.0045,54.5707,-106.9586,-248.3899,-381.0235,-383.1410,433.6148,376.9941,158.2971,-104.4915,-205.0280,168.9514,156.2061,49.1426,186.6254,206.6826,60.5947,352.4726,-327.2280,416.8781,-454.7182,-279.1288,-394.1688,254.5877,6.4330,154.4540,34.2673,176.7890,-0.1849,402.2927,436.7978,350.6800,-380.0925,120.6974,-113.9959,133.7779,131.2611,384.1111,-85.0195,-339.0911,316.2538,-453.4275,-228.7259,255.0200,79.1531,108.2508,-165.6830,50.9420,-230.0200,79.3863,278.0757,-370.0760,-129.7341,308.6555,122.1936,375.3401,459.9343,-262.6433,-0.3302,316.3830,128.5971,-152.7200,142.0397,75.3441,-95.3610,-136.1024,24.1837,-239.5555,-1.4079,62.4726,114.0764,309.6605,85.6628,-20.5128,463.9117,18.9153,105.8625,115.9243,400.8868,364.6227,-55.7030,-159.8715,102.5643,-108.2253,-168.8384,-18.1660,390.4308,288.9700,-41.5192,331.1205,433.8640,-340.8907,-84.4388,418.0359,-471.0130,402.7556,-228.0830,-150.3687,-483.0491,-450.9435,120.6222,332.4313,-176.7820,372.3633,-291.0372,304.5781,-473.4403,-384.3849,474.6484,182.0873,201.7022,-335.0949,-184.6633,-231.2838,-372.6949,56.1342,-415.1610,463.6395,337.5468,438.9251,378.6624,-442.7591,463.8403,136.6097,338.1991,-50.1466,-73.1441,-430.0795,-453.3830,-214.2940,-373.7868,141.0773,-17.7494,-13.4193,-303.7248,-350.5578,-207.6803,-83.5481,-45.5016,210.7001,-380.2607,195.8682,447.6417,-172.8200,414.6349,-67.5230,209.0333,-191.1431,-84.4710,-85.8972,-402.6388,173.2756,329.6423,147.8488,117.0535,-350.7013,-217.5378,-432.8846,479.8121,272.3137,-371.8113,-153.0370,-439.1447,376.8071,-138.4004,272.4841,-60.5434,92.5715,370.8708,-398.9180,-20.8190,209.5219,108.4081,238.8984,98.2943,396.7077,-399.7489,-413.3936,-359.3801,-179.5486,416.6843,-310.1584,-336.7541,193.7412,-120.0970,34.3833,180.4233,274.3533,-272.5395,218.1925,-380.4028,-177.6990,321.6885,-445.0744,188.5069
451.7667,-22.7856,321.7169,-483.6449,115.7951,339.4547,-342.1305,-0.1414,-304.3643,-172.1782,86.3208,299.8387,281.3071,-428.7536,23.8450,-384.0107,-246.0916,43.0322,465.6245,-186.1875,-210.4287,-448.5765,-33.5164,359.0562,457.9703,271.7401,-480.2561,257.3786,142.4205,-454.6122,-378.9687,117.5800,12.1293,139.5540,298.9862,-420.5328,-228.8142,-291.8949,111.2187,-367.6824,-188.9793,318.6753,148.3587,456.3349,288.8091,-26.0795,339.5858,-409.6433,347.8120,-422.7352,-10.8201,-179.9370,230.8088,404.0708,197.3441,-73.0470,-53.0189,257.8267,321.8633,-146.8168,486.6459,238.1005,378.9194,-253.8128,-320.8234,-438.8720,-110.9857,-329.4856,-1.4647,-285.9727,389.1335,41.9335,189.4461,296.2381,-125.4112,293.6526,441.3940,-283.1548,-293.3347,315.5415,362.0218,-490.7900,-277.7984,-403.8683,-291.7900,257.5891,110.5628,-206.7358,-349.8866,-260.9314,-46.0922,352.8510,66.8911,422.0856,175.4263,-79.3037,-400.8720,-201.8201,-293.0232,-433.5604,423.3198,-186.5889,-351.1365,211.6146,0.9360,-333.6014,76.1256,93.6387,271.9420,-467.6022,-246.8263,-297.5086,70.0994,482.2647,-191.9145,185.2506,265.7357,-436.9965,-382.6164,371.7514,63.1004,328.1492,-137.2408,-62.2290,-241.6473,106.3399,237.7359,168.4448,-182.0676,248.3374,-139.3915,-413.4424,-230.3304,350.7140,-398.6327,397.3084,450.7105,-368.2361,24.7998,-494.6783,-452.9802,301.6214,135.8856,27.8776,342.3211,244.6465,144.6468,104.4844,-169.7421,-288.2476,-4.2284,-316.9632,-454.9353,-150.7576,-413.8245,-233.1814,-471.3663,207.1106,271.4442,-298.7378,5.2402,150.2898,-111.4792,241.1264,250.8834,485.2443,185.5687,315.4836,357.8138,-293.5432,-129.9680,0.6396,-465.1274,-0.3129,-362.2741,413.6083,-5.7244,488.5466,-452.8838,119.4410,-493.2473,-370.0911,-91.0617,-132.4417,483.0985,495.2551,-373.1872,122.1911,12.3033,14.2152,403.0569,-143.9899,281.1091,134.9072,-26.1604,-440.6351,-347.4133,-115.0523,451.2701,335.0406,-391.6116,-112.5353,-363.0588,490.8092,-377.1562,238.4895,235.4844,-436.7341,-286.6471,-290.2251,473.5429,-130.4180,-425.5571,356.1409,-443.6603,-16.8810,-4.8927,336.2354,290.1691,-418.2157,-143.8955,-122.3915,248.0667,62.7033,-365.4463,-157.0231,49.2942,-111.4819,369.1789,-375.1043,466.9456,-408.5586,-315.0658,-53.2701,-391.9528,-422.0394,-403.2080,49.8813,-384.7696,-97.8021,-320.7828,-288.4920,486.0397,72.4033,-255.2438,-68.7842,112.1382
-369.4289,-469.7503,337.9246,-173.2669,-364.7314,-358.9628,440.0492,-46.1533,244.0540,278.5998,8.1286,-312.7012,-54.0975,-249.7583,-138.6716,-43.6336,-369.3251,-223.1453,312.8755,180.3272,86.5489,-275.1693,-373.0911,225.3847,-128.7008,249.0412,427.3418,-243.9299,223.6624,-490.4119,-30.3516,92.8779,425.7705,-301.0692,1.5475,-38.4749,182.2651,450.3471,447.9192,-443.8189,-350.4326,-391.3191,487.3033,185.6604,492.5083,142.4801,232.9286,-134.5821,-17.2820,95.1674,-162.4164,-246.3456,-482.7047,111.4670,-210.4283,98.3434,146.2960,-16.8533,12.7198,436.2055,-467.5950,58.1502,206.3737,67.2622,255.1424,-355.3048,336.6170,416.7113,-4.3849,-327.8993,277.9542,-344.4405,336.6060,-127.6375,-411.0464,-438.9385,-376.2906,-488.7161,358.4975,-217.3278,491.9755,454.1527,411.7749,-91.4757,-292.9975,-248.0238,72.0354,311.4966,304.3233,-249.1885,-276.9951,-93.2523,-485.9360,-383.4249,303.2876,-240.3620,-411.0649,19.0337,183.6663,273.0399,102.1200,377.3045,41.5295,-290.9583,-34.3094,-255.4590,379.7281,-237.0995,332.7837,299.2055,-262.3357,-311.3767,-70.0193,339.1197,-417.1759,-147.7116,210.6300,-328.4865,-433.2102,369.7908,429.7689,47.7526,-354.6249,-290.5974,369.8817,33.4329,-415.0921,121.9385,174.3944,378.6918,190.0504,-377.1209,132.5724,-78.0218,124.5119,-203.0689,-90.1406,-362.1382,-152.8132,-475.3095,23.7807,-253.5425,-368.0143,-478.8183,-61.5160,-489.5898,-474.8179,-308.3202,-330.4667,-226.5897,163.3919,407.5210,373.4228,-459.6735,-33.6457,-202.8768,-206.4469,345.8889,-282.7502,19.1811,-174.5671,292.3793,67.6581,377.5891,250.0367,385.3850,93.0353,410.0882,87.2701,-391.6058,-450.7648,-389.0789,379.6996,204.2392,-485.2370,105.9045,320.8735,496.3201,416.3480,-264.1304,-121.9758,-497.5481,-446.8437,189.8967,-281.6496,242.9508,282.5553,-191.0717,255.4945,-270.2491,1.5909,33.5349,433.1228,388.1213,-184.5478,-436.7989,313.7370,-112.6247,128.9581,114.4685,133.6897,-30.2035,-63.3751,-204.5966,475.5753,432.6297,387.6876,14.7053,273.1841,-312.7593,71.8559,-279.1191,459.7270,241.6476,-397.7869,-400.3189,-289.9724,-386.7731,-24.2610,208.6324,-380.1972,-27.0319,363.3744,366.0758,-165.3217,-185.8900,-377.0078,353.6203,-414.9811,-341.8056,-303.1612,-471.4138,491.2447,-389.1417,328.1849,-164.4706,316.8349,-461.1865,-152.0025,465.8620,373.6583,429.3862,-448.0711,32.2414,337.1866,421.3318,-217.7651
385.6261,224.8479,409.3479,226.8089,-363.9727,452.7815,64.7025,-116.0132,407.7786,-426.8927,236.8053,-330.6976,71.9945,-248.5459,93.9424,-57.1613,42.5894,57.1661,-73.5190,-13.3424,-177.2371,344.1495,-151.3949,-363.0261,-394.7143,11.1104,-193.2987,-20.2004,313.9348,-52.1375,-38.6266,-53.7448,-190.9056,-313.4134,108.5296,-95.7705,-92.6470,-221.8672,488.3968,-139.4483,230.5563,6.3440,171.6559,335.4637,43.2123,-204.7575,-260.3776,-177.2113,-51.8246,96.8160,489.7950,393.6535,124.6486,148.6526,483.6212,338.4787,-47.7457,-492.9275,226.3139,-95.1851,-482.2792,-393.3931,135.0625,51.6821,285.3257,-5.3750,-224.7618,-471.4711,76.7064,-246.5770,46.7050,244.2768,-494.6526,327.1099,311.7533,-261.8864,-100.3511,-309.8246,-353.5337,-142.2750,325.3294,-189.5031,-110.1281,-497.1001,468.5778,163.7673,-492.0526,53.6468,203.3723,35.1165,381.4057,-484.6254,-288.0477,-245.4588,-498.1727,237.3682,-118.2910,-166.2944,454.6577,-280.9768,-169.4970,399.6078,438.4232,-225.4792,275.8353,470.8246,-130.5209,365.4666,482.0803,-445.2350,10.9732,229.1971,-386.6286,450.8744,31.6381,-444.7225,223.1009,192.1813,160.7970,199.2079,-225.4581,45.8762,434.7076,295.2831,323.0815,-249.2142,433.8745,-52.6237,-21.3782,-485.5872,182.2722,79.6601,42.3128,-455.8774,47.3914,317.9675,68.2844,-22.8413,-75.3525,-338.4350,1.8589,356.5244,-430.2848,226.7184,100.7043,-231.4339,9.6149,-166.1432,-374.9078,-384.2995,-161.3447,-483.4233,-151.8813,52.4369,353.2077,-409.5250,34.1870,-143.3611,-74.2171,202.9060,-42.5633,279.4903,311.6448,-323.2802,50.8937,-81.8937,-126.7257,409.7731,119.2799,144.8078,254.9030,358.1625,-230.8561,66.2954,-433.0683,-179.4359,-16.4065,-191.0248,338.6211,342.5865,-15.5867,225.4742,-313.0658,-493.3258,-422.1171,-215.6958,8.6568,-307.4730,180.0869,356.0303,208.9840,167.5991,478.2567,-62.9201,-150.6818,-78.1080,144.3045,477.9210,-404.8286,169.9341,-271.6218,134.7511,163.5247,136.4442,247.5841,-59.9129,-372.7835,126.5364,477.5495,-410.6510,-313.0441,-74.4696,-5.6920,-260.3416,-341.8511,243.2001,376.7475,-129.2467,-405.3990,-399.6516,79.5537,48.4291,478.8056,-191.2355,308.0469,242.6309,-145.9717,176.4581,-219.5036,-101.8331,-343.2665,-410.6411,-313.3112,-24.8694,12.8919,477.4219,-312.3667,-364.6194,-346.6249,274.5976,436.9123,383.0810,-31.0230,132.7685,-72.4887,-317.6884,-52.5858
-185.8089,-133.0362,415.6278,448.3452,82.9068,-395.2280,-487.1788,100.3115,309.0877,288.4294,231.8334,-402.8746,-331.1387,-10.0335,-484.9406,-321.6176,313.7289,-492.4753,364.0960,200.4240,20.6925,-390.4733,253.0530,-407.3286,-47.0509,-488.6565,-75.8809,-196.8724,-8.9698,53.3943,-186.0389,284.3921,255.1891,141.4471,92.6588,333.4883,367.3362,-115.0917,489.0986,120.2494,421.5626,-352.5645,131.1903,470.8408,207.2863,456.9566,-161.2215,229.0012,-5.1870,217.1695,160.4026,-77.1788,-102.3688,14.8740,-231.3437,72.1372,138.8695,214.2514,497.7597,-244.5238,462.9251,-401.7400,493.4750,-463.1385,-106.8998,364.9590,-109.0545,-232.4573,399.6506,-38.3739,-304.7511,-361.7020,221.7046,-0.7492,-434.2214,197.4791,-379.2410,-258.3891,97.2393,56.5210,-161.7446,93.6397,184.9386,31.4893,-451.4904,-163.7042,7.2475,-287.6574,429.5707,-321.4716,-23.6347,-282.5700,152.9288,93.3319,492.5668,-73.8038,-31.5195,31.1422,-62.4554,336.6552,-111.1270,289.1197,-338.7248,489.6091,197.0296,382.4652,-74.4995,-104.3130,97.1363,-444.7373,84.7240,209.7504,-431.0015,368.1423,439.2225,-131.8093,495.9926,390.9261,-479.4326,-55.8915,164.1974,257.1443,441.1206,-422.6688,358.2639,169.7844,-491.1467,-488.4926,-322.1110,-24.8873,200.4458,-411.0875,-465.3992,41.8771,-418.8007,309.0476,-368.3620,-257.4637,105.3601,-365.0593,-362.8627,-499.9686,-115.2857,-50.8368,-356.0741,26.4502,-12.3864,-295.2906,162.5119,15.1086,-360.5883,-259.3082,210.9187,-299.6824,123.2277,194.5847,425.3713,236.5894,-276.0388,135.6181,188.0349,276.3942,20.0062,-154.8952,-117.7919,369.8296,-82.6387,-315.4101,-179.4988,-242.9730,-180.3207,-190.2623,339.4514,133.8570,328.0647,-35.5790,-431.3506,-481.9884,58.4058,235.5521,87.3522,-350.1747,76.8298,-481.0355,-318.1701,-195.5269,486.9183,233.1422,59.9675,242.7558,-1.8972,480.8847,-54.4867,-338.9202,-134.6812,51.0230,233.4889,25.4329,-215.7194,-439.7475,197.9350,-494.8728,-86.4485,-301.7542,-410.2588,-9.3170,29.6350,-489.5649,-162.5676,-298.8686,142.7030,-446.0872,407.4585,142.6915,390.4338,-57.3680,204.3352,130.8780,55.5251,185.6847,17.1568,347.3104,29.5482,4.9593,-87.4969,-111.4251,277.8216,132.2707,-94.8684,466.6253,-16.9890,-16.4429,-291.8241,159.3489,-356.7678,-243.9295,-33.9811,365.0227,229.0335,-441.5088,207.6224,-8.6472,269.9594,-318.2005,-35.9985,-72.0070,17.3905
431.3501,-189.9111,-130.2965,444.1858,-125.2823,405.9205,29.7199,336.2299,130.5246,463.6351,-254.6093,-208.9930,-148.0986,218.2188,-306.2175,410.4548,394.1743,482.4484,33.1264,55.8261,267.1146,303.0566,-0.3328,82.2305,144.1118,-323.1422,88.4455,358.6329,419.0096,-75.2251,154.2021,-98.6501,53.4950,390.8195,-261.0569,-129.1476,483.8343,178.5417,1.7432,-265.2383,225.6361,334.9983,-293.9714,-424.4259,425.0808,-310.9677,-324.9070,281.2182,107.3638,37.7598,373.5499,-339.8868,376.5845,-216.4461,334.2841,-244.6419,-481.8450,-273.6529,414.2446,279.4863,-339.4389,-377.1443,469.1994,325.1434,-348.8983,338.2552,359.2378,-149.4905,-234.4700,96.6460,464.4190,-55.9403,116.9822,-98.1289,-371.1372,-180.3507,-91.4625,353.5041,-38.2667,-198.0137,256.4253,-369.9140,-261.0987,-325.2396,-433.7653,-103.2652,149.2473,-35.9834,441.6989,142.2953,264.8008,-364.0878,-459.0211,421.7322,28.9001,-256.3408,-335.3504,493.5641,-444.8369,270.9569,-158.4816,-113.2246,42.1784,143.6452,-145.5983,-428.3521,-229.0000,-194.5410,-108.0707,195.8838,3.9779,-306.2782,-383.4936,-460.2638,-68.1667,-242.3573,-472.7309,-319.2242,408.4335,-430.8687,10.9221,132.3533,-436.5858,6.6461,363.5656,-246.4926,59.8157,-47.4656,345.5026,-486.3774,-83.8323,260.1769,-23.4966,-226.5719,-421.3456,-49.8583,319.6954,114.7568,-109.2060,-256.4859,403.1411,376.5068,87.8356,27.4583,241.9126,-101.9865,31.7367,-41.9324,-403.2666,60.0942,-375.1426,-9.1482,494.0926,425.4083,-361.6220,-408.6001,-327.6104,315.7340,173.8341,183.8139,-164.4541,-188.9448,236.7857,258.4884,273.5962,455.5788,376.2883,156.7954,-128.4455,388.4160,46.6384,130.8101,-374.0005,238.2208,415.2643,91.1877,-164.2208,410.4365,258.5357,423.9341,42.5922,-273.7688,-40.8635,-45.9152,219.6132,-176.3837,455.7542,177.9431,-354.5091,93.8394,-278.2247,297.7143,495.8722,-35.4340,-338.2216,117.4573,452.1305,-115.9192,197.1867,-162.8570,-116.8908,341.9187,-1.2160,-62.5665,312.2175,-117.2710,389.8663,497.0569,298.1459,43.5753,237.1820,-436.0972,-82.1425,-42.4501,-149.6290,483.1016,-65.6265,404.2739,126.7336,-98.9526,379.6588,-152.1076,-120.9661,295.2774,-328.0485,-71.3180,265.0205,248.8796,-472.5043,-50.2479,304.8281,-473.1948,-254.5541,403.7121,-290.1582,-269.1017,407.2805,186.8585,496.2067,75.2212,-57.2235,0.3658,64.1663,-281.7142,-304.9065,-130.9451,-376.7158
-140.6859,-32.3809,-77.6017,-396.7714,198.0239,3.5370,473.1956,-417.0111,377.3088,6.6391,-106.5783,-41.2787,-125.9526,-390.3323,-356.2060,-260.5022,-310.8712,360.2838,-292.3403,-197.8776,-311.3185,235.4244,41.3004,-89.9488,172.9746,38.9784,241.0745,-449.7505,-96.4997,410.8201,-444.0831,483.9981,309.0886,-365.9683,223.2169,326.3777,-497.0510,-160.8510,440.2246,-141.2869,-307.7501,-317.6188,341.8691,-315.3958,-185.0257,-347.4651,321.6875,158.7405,187.6275,-353.2106,266.4092,-79.1731,437.1023,-194.7837,-298.0223,-342.6541,380.7856,-188.4892,495.2347,-83.7899,369.9255,251.3999,122.5960,399.7044,-283.6657,-251.9221,34.6730,19.9364,-235.7770,-494.5519,-213.5990,87.7744,-379.0313,15.9609,232.6063,-93.2165,-133.4203,-384.5605,-87.5990,255.3245,-386.9078,-350.7235,-200.7159,461.6825,-480.9810,162.4563,-54.3634,170.0581,364.8321,192.5948,-390.6658,-21.9107,-53.4508,472.0721,-162.7096,69.3079,-220.7423,101.4342,-408.1378,499.4727,331.4856,236.3567,-12.4004,-489.0070,-110.2469,69.0661,72.5954,-486.8333,-248.2431,-171.4040,-111.3339,276.4449,-178.6914,233.3856,45.0353,-201.1973,261.3193,-105.9465,461.4098,-474.6712,399.9686,-91.8195,-452.8465,457.7680,-452.1656,88.3093,394.0654,306.1646,-165.4818,-328.1146,-234.5271,280.8641,-346.6602,-425.4081,238.5169,-391.7020,437.3526,-220.1725,477.6527,87.4486,424.1028,-198.8769,494.4619,41.6372,-459.7603,-101.0939,367.5932,118.0715,369.3338,-120.8018,-123.1275,257.2675,467.3064,128.2326,-443.2446,19.9374,445.9662,442.2782,47.6536,212.1787,110.9688,270.1140,59.7716,-430.3654,-411.7529,-343.4065,50.8018,-48.4560,443.6648,2.4683,380.8465,116.6536,-391.3931,-229.0878,-498.2966,-57.9080,-112.0045,48.1412,204.9307,242.0036,-209.8051,-366.5336,-41.7594,-56.1395,63.9290,192.4552,-446.8914,-424.4417,-232.4801,298.7571,209.2500,-160.4624,-66.9029,-24.9051,-208.3054,-291.0065,-493.1783,-238.6311,-461.0674,274.7195,452.9405,110.2963,470.6649,74.3992,-360.0039,361.9891,-362.0433,25.9430,-161.6690,-156.6558,205.2754,352.3492,247.3663,144.9706,249.2521,-92.5398,-35.2926,144.1138,52.2199,418.3657,409.4505,-150.4840,290.8551,-298.2429,-56.9878,297.3507,200.5125,68.0288,65.7141,-405.4100,-73.4625,377.1781,50.8799,-498.2249,-490.8795,-165.1578,348.0242,256.8198,27.2746,-214.3598,-357.1398,-401.2222,-374.4894,308.8566,235.9973,322.6358,235.1117
150.1026,-133.7438,-42.6513,106.1334,-36.7308,339.8016,214.5268,-214.5694,-3.2949,264.8718,461.1294,-296.5754,-295.3630,-158.2575,205.3360,25.7456,186.7014,-67.5656,122.7510,126.5596,-47.6367,77.1088,-162.8237,-482.8863,-385.8825,367.5880,19.0332,145.5310,-207.4925,107.6713,478.9190,497.9749,-378.4369,-212.7160,-307.8410,-119.2204,-348.8687,327.7287,79.0554,-359.1172,157.0901,-92.1422,-179.0391,455.8737,356.8547,-19.7607,99.2001,-264.1952,-342.6632,-47.0811,-127.2628,-375.7896,-3.4845,304.5932,119.7235,49.3708,497.4359,5.0964,-399.5517,288.4448,162.9494,-264.6608,-146.0930,70.3473,-401.3057,-35.6094,-345.6948,306.5885,293.1055,274.9547,-125.9235,293.7926,428.1959,172.9605,206.2510,-239.2885,343.4240,392.2046,453.8449,-269.9101,61.1436,-53.1901,338.5089,-384.5625,103.3402,384.1443,305.7114,51.4957,467.7527,37.3199,-463.7977,291.9969,304.3408,235.2276,212.3122,3.4412,-174.5801,8.3952,398.2225,-403.7946,48.2194,60.7377,25.5359,107.6256,331.6484,299.6204,156.4243,64.2778,464.6167,456.6465,115.4333,-76.9362,-353.3002,289.1753,71.0315,144.1375,347.4008,23.0211,-375.8754,-157.2472,251.7277,259.7478,-470.2901,135.4404,-486.2714,341.6514,-221.4196,-198.2281,-81.3788,-440.9731,159.9558,181.1575,-259.6255,235.0012,-97.8395,182.1920,397.3684,22.0343,-149.4708,-70.1146,36.1827,397.2706,-65.4955,479.6250,-492.0031,-154.9460,361.7806,-281.0702,349.5133,-321.1583,-290.9904,222.1128,-388.0042,-366.8675,493.7282,-397.7532,-6.6796,213.4223,-311.4097,-120.5456,156.9932,193.9606,-175.4811,-358.6407,28.1023,370.2383,51.4691,456.8561,-197.6086,41.2039,349.7756,417.4519,255.4702,58.2726,270.6858,-355.5976,429.3642,-271.2855,143.8125,-72.1454,388.1373,360.8804,443.3804,-385.2858,417.0026,-313.4729,165.2785,-156.8690,-479.5025,199.2647,260.0951,225.7467,475.9017,-374.2940,174.6209,423.8252,468.6618,310.8724,473.4257,55.2169,372.9356,-282.1395,-218.4667,-343.1614,148.9007,179.1684,-371.2929,33.5004,-359.2177,105.3829,488.1961,418.1715,-162.2768,-112.8045,-205.5496,-333.6124,-332.6312,247.0981,251.4010,22.8687,118.7642,189.1978,-411.0549,373.5281,110.0979,202.8250,-485.0604,174.5959,145.1186,-456.3774,-230.4226,-50.7679,117.3160,432.2651,342.7256,318.5476,71.0113,-481.3510,-386.4405,-90.2566,-50.3422,-250.7261,-205.4325,-44.2909,-233.8528,-52.0577,0.4658
-108.1271,257.3826,-474.9052,-477.5471,-449.2801,-62.4955,-356.6281,439.7478,219.0892,-468.2800,-205.0350,-355.7027,305.0224,-112.8929,-141.6916,368.6166,-183.0111,331.6332,259.7128,-202.3685,424.6782,482.7131,-246.9540,305.3654,66.2478,-190.7276,-459.6091,-432.3900,-134.0214,-183.8743,-227.0239,-146.7949,-328.1089,-357.7729,348.4664,-376.7192,-403.0693,181.4536,392.7493,274.8202,-310.0232,105.4992,-120.1459,144.0900,-205.7943,297.1310,345.9410,168.3917,-427.1609,-233.6825,165.7411,-328.2900,430.4972,181.6197,-374.5670,81.7020,-65.8194,-140.9577,-426.9034,-342.5210,236.3937,-362.2558,-333.6019,-141.9136,377.4586,-428.1943,440.1642,478.4996,-483.3618,-43.3279,277.1631,-379.3099,118.0132,111.9536,487.1951,-144.8658,-290.2014,-101.3331,-275.4519,168.2611,-316.7321,-166.7405,-196.2939,-449.0541,335.6127,-376.6030,-30.7288,71.3243,-169.2540,-180.9007,-118.2332,479.0950,102.9791,366.2142,-388.9505,-110.2644,452.7868,-58.7854,55.7980,14.9674,228.0052,-69.2314,258.9270,-40.9083,258.0090,296.6448,-365.5792,-38.6107,-225.0120,119.4302,32.1363,210.7547,484.1663,499.6821,-174.9440,-104.6552,-357.0635,49.5940,-407.8518,24.8889,-488.1994,464.0466,26.4400,-118.5265,418.6657,-194.1972,-430.4068,318.5820,-245.9863,-161.3693,-360.0110,-444.4492,-75.6577,-354.9072,149.9317,415.5109,-395.2714,-311.7923,165.3563,172.8039,-363.8979,315.1473,-69.3761,408.9027,333.2183,353.2638,-135.0329,53.1056,-109.5529,51.5640,272.0575,-254.0822,-180.9940,230.1975,352.3746,301.1484,34.2044,-63.2743,-107.7032,412.8414,-171.2580,418.9877,317.6709,-320.3854,-392.1470,-6.8537,-498.8100,239.4822,117.4467,-397.9656,64.1291,56.6355,-269.2056,-238.7121,-311.9723,-158.8967,229.5630,-369.2485,70.6186,-64.6564,129.0498,-27.4757,-467.6884,43.9579,-237.6707,-69.9239,-39.7869,-81.1437,464.0185,-492.1901,99.3216,401.5769,-117.7795,-426.5952,-357.8578,10.0326,-52.2135,243.5606,410.0560,-109.3184,284.6654,345.9554,49.0548,37.2443,-136.7152,-328.5839,-15.7038,-397.0889,335.0357,45.1986,-25.9063,-423.0861,-374.5464,245.4598,-353.8700,-101.8424,-296.6807,260.9579,-12.0076,158.4269,-303.6255,425.7787,-202.4621,158.5423,-35.1957,-499.6256,-132.9929,497.0689,32.2743,-133.9518,390.6760,168.4783,-322.8563,424.3638,193.7470,-238.7770,0.0296,-168.5671,-368.1845,6.9683,327.1856,212.7251,266.3712,450.4084,-481.2104,146.1764,-358.4523
-73.2506,339.5279,51.7912,-173.1216,92.4785,-164.3147,-140.9440,-467.5781,491.2833,-462.0919,435.5107,-278.3741,191.0126,137.9938,224.1465,142.6101,-121.6164,-25.4477,490.8003,-212.1290,185.3343,10.4953,-195.1956,106.9195,-152.7753,458.8522,-6.5619,-377.2333,-147.7312,-194.5994,-304.6265,143.7100,-478.2474,-485.7247,315.1750,-277.4328,490.9845,-246.6248,105.7295,491.6735,42.5241,321.7065,213.1712,-68.1989,-218.8915,427.0843,-381.0232,366.6289,-91.7877,-69.7915,-484.7466,338.9768,358.5644,-488.8827,414.5689,-184.5112,-497.2946,-21.0859,468.3346,359.5102,-249.7259,-65.6978,412.8571,123.9518,-122.9915,-403.6933,252.8537,-405.2239,9.5326,255.8566,103.8462,-333.9860,-237.2058,130.4010,-98.4457,-378.6264,439.8367,-258.6712,-182.8890,-485.1454,-499.8893,343.7618,190.6983,448.3659,-496.2694,160.3863,481.5605,449.8303,135.6382,-193.4415,-171.0779,-88.7023,-393.7684,-348.9601,-486.7512,-402.7670,68.3542,-38.7354,-326.9291,165.8077,-409.2259,214.7604,-236.1300,392.2156,15.6755,-49.2364,487.5778,279.3518,321.1999,162.9685,444.6743,1.5118,243.9689,349.8289,442.2993,-18.4280,-19.1445,-303.0111,157.1528,189.4423,-89.5667,98.0978,151.8147,408.3739,180.4025,-401.0133,194.3794,413.7286,-422.6791,252.2796,472.4832,337.0735,-173.5014,127.5723,468.0128,-340.2380,49.3845,266.9276,-480.7277,122.7083,454.1776,-437.5126,316.4075,-496.6396,140.5149,37.9654,187.6705,407.7676,-63.2123,-122.1874,453.6490,-51.8938,-353.7133,387.8553,475.0362,-497.3822,473.1926,-188.7478,324.5636,266.9479,-60.7255,-119.2930,-41.5410,282.3199,99.7440,-426.5768,186.7058,179.6935,24.0812,123.5564,28.0235,111.4339,-496.2831,-146.1000,208.8662,-79.1033,314.2500,-138.3166,-253.8837,57.5221,144.2799,205.7281,-76.2693,-352.2167,-446.8824,281.6078,64.6845,389.7343,97.2038,60.6383,82.0303,271.2591,-465.1172,28.8126,2.9202,-401.6623,-199.4757,309.1885,261.6455,-460.2150,-492.9627,-48.1899,-73.8860,-419.0755,-28.0075,3.0538,-290.2639,327.1474,106.4287,228.4576,391.3497,426.1415,75.2057,-478.1529,-229.6018,-294.5547,-131.8660,307.8940,-255.3620,18.9856,108.0861,275.3434,-259.0018,371.6013,-488.6670,-476.6584,362.7748,-358.5935,-168.6348,134.2312,274.7060,369.1755,-116.8397,-128.9298,-136.5183,100.9878,394.9349,427.5713,-432.9028,415.5970,450.5790,-473.1555,395.9594,499.3188,46.9557,277.5777,-42.9401
